Timestamp,Burst Size,Squished
0.013305902481079102,1,False
0.014241933822631836,2,False
0.014628887176513672,2,False
0.03602480888366699,1,False
0.037149906158447266,2,False
0.037184953689575195,2,False
0.03897714614868164,3,False
0.040103912353515625,3,False
0.05659604072570801,1,False
0.05802202224731445,2,False
0.05806589126586914,2,False
0.05938005447387695,3,False
0.07466292381286621,1,False
0.07703781127929688,2,False
0.07707595825195312,2,False
0.08258318901062012,3,False
0.0826268196105957,3,False
0.24213004112243652,1,False
0.25217199325561523,2,False
0.2528247833251953,2,False
0.2557339668273926,3,False
0.2557709217071533,3,False
0.25650691986083984,3,False
0.2576887607574463,4,False
0.2589728832244873,4,False
0.25914502143859863,4,False
0.2595357894897461,4,False
0.2617158889770508,5,False
0.2617528438568115,5,False
0.2617831230163574,5,False
0.2889409065246582,2,False
0.28943705558776855,2,False
0.29381299018859863,3,False
0.2943739891052246,3,False
0.2951829433441162,3,False
0.29701995849609375,4,False
0.3054070472717285,1,False
0.3064441680908203,2,False
0.3141300678253174,1,False
0.32152891159057617,1,False
0.3295300006866455,1,False
0.3322639465332031,2,False
0.3416440486907959,1,False
0.34256482124328613,2,False
0.34791088104248047,1,False
0.35307908058166504,2,False
0.3614180088043213,1,False
0.3640439510345459,2,False
0.36952710151672363,1,False
0.37589001655578613,1,False
0.38173484802246094,2,False
0.3866260051727295,1,False
0.3916921615600586,1,False
0.3991549015045166,1,False
0.40167689323425293,2,False
0.40599989891052246,1,False
0.4132270812988281,1,False
0.41877293586730957,1,False
0.41960597038269043,2,False
0.41964197158813477,2,False
0.427509069442749,1,False
0.4299168586730957,2,False
0.43948793411254883,1,False
0.44374585151672363,2,False
0.44382596015930176,2,False
0.4462449550628662,3,False
0.44628310203552246,3,False
0.45653796195983887,1,False
0.4603111743927002,2,False
0.4603579044342041,2,False
0.47012901306152344,1,False
0.4755558967590332,2,False
0.47971105575561523,2,False
0.4830920696258545,3,False
0.48374509811401367,3,False
0.495837926864624,1,False
0.49889683723449707,2,False
0.498931884765625,2,False
0.5072400569915771,1,False
0.5086159706115723,2,False
0.5129439830780029,1,False
0.5240027904510498,1,False
0.5254759788513184,2,False
0.5261809825897217,2,False
0.5299789905548096,1,False
0.5357949733734131,1,False
0.5411539077758789,1,False
0.5468149185180664,1,False
0.5532839298248291,1,False
0.5570220947265625,1,False
0.5643610954284668,1,False
0.5683839321136475,1,False
0.5732359886169434,1,False
0.5826067924499512,1,False
0.5834109783172607,2,False
0.5834519863128662,2,False
0.5838558673858643,3,False
0.5924088954925537,1,False
0.595707893371582,1,False
0.5998950004577637,1,False
0.6089978218078613,1,False
0.6098041534423828,2,False
0.6098489761352539,2,False
0.6153769493103027,1,False
0.6200289726257324,1,False
0.6268360614776611,1,False
0.6274950504302979,2,False
0.6312158107757568,1,False
0.6359708309173584,1,False
0.639244794845581,1,False
0.6460380554199219,1,False
0.6471900939941406,2,False
0.6541829109191895,1,False
0.6580288410186768,1,False
0.6617228984832764,1,False
0.6659159660339355,1,False
0.6706340312957764,1,False
0.6882140636444092,1,True
0.7055809497833252,1,True
0.7270910739898682,1,True
0.7281978130340576,2,True
0.7479109764099121,1,True
0.7697238922119141,1,True
0.7925608158111572,1,True
0.7978827953338623,2,True
0.8170387744903564,1,True
0.8362119197845459,1,True
0.8536138534545898,1,True
0.8860988616943359,1,True
0.8869419097900391,2,True
0.9055049419403076,1,True
0.9237909317016602,1,True
0.9422290325164795,1,True
0.9621608257293701,1,True
0.9795238971710205,1,True
0.9977250099182129,1,True
0.9983479976654053,2,True
1.0164828300476074,1,True
1.0328128337860107,1,True
1.0555658340454102,1,True
1.072512149810791,1,True
1.0936188697814941,1,True
1.0952448844909668,2,True
1.0980041027069092,1,True
1.1148340702056885,1,True
1.132110834121704,1,True
1.1487560272216797,1,True
1.165910005569458,1,True
1.1832058429718018,1,True
1.2015738487243652,1,True
1.2190868854522705,1,True
1.2368550300598145,1,True
1.2544567584991455,1,True
1.2730388641357422,1,True
1.2917687892913818,1,True
1.310926914215088,1,True
1.3300178050994873,1,True
1.3471598625183105,1,True
1.3686769008636475,1,True
1.387943983078003,1,True
1.4097490310668945,1,True
1.4136879444122314,2,True
1.4301121234893799,1,True
1.4465837478637695,1,True
1.46321702003479,1,True
1.4809789657592773,1,True
1.5352659225463867,1,True
1.536463975906372,2,True
1.5365400314331055,2,True
1.5525188446044922,1,True
1.571767807006836,1,True
1.5923547744750977,1,True
1.6102468967437744,1,True
1.6275358200073242,1,True
1.64786696434021,1,True
1.6660287380218506,1,True
1.6854090690612793,1,True
1.704237937927246,1,True
1.704514741897583,2,True
1.7214620113372803,1,True
1.7393238544464111,1,True
1.7557828426361084,1,True
1.7742059230804443,1,True
1.7922959327697754,1,True
1.809126853942871,1,True
1.825618028640747,1,True
1.8438849449157715,1,True
1.8617208003997803,1,True
1.8793258666992188,1,True
1.896589756011963,1,True
1.913315773010254,1,True
1.9316160678863525,1,True
1.9480268955230713,1,True
1.9681439399719238,1,True
1.9832839965820312,1,True
2.0009260177612305,1,True
2.0193159580230713,1,True
2.036076784133911,1,True
2.0536551475524902,1,True
2.0713610649108887,1,True
2.0878400802612305,1,True
2.108940839767456,1,True
2.1276848316192627,1,True
2.1495628356933594,1,True
2.14998197555542,2,True
2.1679699420928955,1,True
2.1850907802581787,1,False
2.2020177841186523,1,True
2.2186031341552734,1,True
2.237138032913208,1,True
2.2539117336273193,1,True
2.2717208862304688,1,True
2.288815975189209,1,True
2.3061389923095703,1,True
2.3238790035247803,1,True
2.342660903930664,1,True
2.362973928451538,1,True
2.379956007003784,1,True
2.398289918899536,1,True
2.4174458980560303,1,True
2.418520927429199,2,True
2.4361491203308105,1,True
2.4548308849334717,1,True
2.4715211391448975,1,True
2.488536834716797,1,True
2.5064027309417725,1,True
2.5227320194244385,1,True
2.541431188583374,1,True
2.557649850845337,1,True
2.5756869316101074,1,True
2.5946948528289795,1,True
2.6121389865875244,1,True
2.6297338008880615,1,True
2.653862953186035,1,True
2.6651248931884766,1,True
2.6838648319244385,1,True
2.7044029235839844,1,True
2.7047178745269775,2,True
2.7218329906463623,1,True
2.7390708923339844,1,True
2.7557687759399414,1,True
2.77319598197937,1,True
2.791630983352661,1,True
2.808687925338745,1,True
2.8261468410491943,1,True
2.8433637619018555,1,True
2.863431930541992,1,True
2.8800039291381836,1,True
2.9267568588256836,1,True
2.9279658794403076,2,True
2.971554756164551,1,True
2.9877498149871826,1,True
3.0068130493164062,1,True
3.0260448455810547,1,True
3.0268821716308594,2,True
3.053679943084717,1,True
3.055415153503418,2,True
3.055457830429077,2,True
3.078057050704956,1,True
3.107473850250244,1,True
3.114501953125,1,True
3.1326379776000977,1,True
3.1528398990631104,1,True
3.1719839572906494,1,True
3.191602945327759,1,True
3.2132937908172607,1,True
3.214115858078003,2,True
3.236891984939575,1,True
3.2535109519958496,1,True
3.271916151046753,1,True
3.2885489463806152,1,True
3.305666923522949,1,True
3.327381134033203,1,True
3.344407796859741,1,True
3.3614537715911865,1,True
3.3801798820495605,1,True
3.396005868911743,1,True
3.4135351181030273,1,True
3.4356329441070557,1,True
3.4537570476531982,1,True
3.4726369380950928,1,True
3.474179983139038,2,True
3.4915640354156494,1,True
3.507769823074341,1,True
3.525390863418579,1,True
3.541902780532837,1,True
3.559739828109741,1,True
3.5782690048217773,1,True
3.597028970718384,1,True
3.6164469718933105,1,True
3.6335690021514893,1,True
3.6531548500061035,1,True
3.6685760021209717,1,True
3.6871261596679688,1,True
3.7038509845733643,1,True
3.7226288318634033,1,True
3.7231040000915527,2,False
3.7414779663085938,1,True
3.7590038776397705,1,True
3.7773587703704834,1,True
3.7947490215301514,1,True
3.816457986831665,1,True
3.8170387744903564,2,True
3.833587884902954,1,True
3.852590799331665,1,True
3.870676040649414,1,True
3.8881590366363525,1,True
3.906497001647949,1,True
3.9241859912872314,1,True
3.9410879611968994,1,True
3.9585537910461426,1,True
3.9759340286254883,1,True
3.9965059757232666,1,True
4.013937950134277,1,True
4.034326076507568,1,True
4.0532097816467285,1,True
4.070514917373657,1,True
4.088159084320068,1,True
4.105357885360718,1,True
4.1248557567596436,1,True
4.143833875656128,1,True
4.164056777954102,1,True
4.188030004501343,1,True
4.188400983810425,2,True
4.206161975860596,1,True
4.22365403175354,1,True
4.2411510944366455,1,True
4.25901198387146,1,True
4.275781869888306,1,True
4.2943010330200195,1,True
4.313623905181885,1,True
4.333448886871338,1,True
4.3538031578063965,1,True
4.367902994155884,1,True
4.38633394241333,1,True
4.386936902999878,2,True
4.405569076538086,1,True
4.424163818359375,1,True
4.442323923110962,1,True
4.462639808654785,1,True
4.482576847076416,1,True
4.499575138092041,1,True
4.562053918838501,1,True
4.562516927719116,2,True
4.562733888626099,2,True
4.563337087631226,3,True
4.563372850418091,3,True
4.57951807975769,1,True
4.6015098094940186,1,True
4.60179591178894,2,True
4.619364976882935,1,True
4.635519027709961,1,True
4.654186010360718,1,True
4.6704888343811035,1,True
4.689400911331177,1,True
4.689704895019531,2,True
4.707839012145996,1,True
4.726848125457764,1,True
4.745890855789185,1,True
4.76212477684021,1,True
4.779037952423096,1,True
4.796391010284424,1,True
4.815513849258423,1,True
4.83328104019165,1,True
4.850048065185547,1,True
4.869762897491455,1,True
4.887075901031494,1,True
4.905691862106323,1,True
4.9234020709991455,1,True
4.941900730133057,1,True
4.958858013153076,1,True
4.976202011108398,1,True
4.9946699142456055,1,True
5.01247501373291,1,True
5.0293378829956055,1,True
5.047369956970215,1,True
5.0654520988464355,1,True
5.083050012588501,1,True
5.100194931030273,1,True
5.119727849960327,1,True
5.1360180377960205,1,True
5.153836727142334,1,True
5.1722798347473145,1,True
5.18927788734436,1,True
5.205833911895752,1,True
5.22531795501709,1,True
5.244272947311401,1,True
5.24542498588562,2,True
5.262948989868164,1,True
5.282455921173096,1,False
5.282845973968506,2,False
5.286020994186401,1,False
5.28728985786438,2,False
5.287328004837036,2,False
5.287869930267334,3,False
5.287906885147095,3,False
5.287935972213745,3,False
5.288397789001465,4,False
5.288484811782837,4,False
5.288519859313965,4,False
5.28854775428772,4,False
5.2898478507995605,5,False
5.289896011352539,5,False
5.289927005767822,5,False
5.2900660037994385,5,False
5.308934926986694,1,True
5.32579493522644,1,True
5.347397804260254,1,True
5.366024017333984,1,True
5.366323947906494,2,True
5.366451025009155,2,True
5.385349988937378,1,True
5.402583122253418,1,True
5.421199798583984,1,True
5.441499948501587,1,True
5.459049940109253,1,True
5.475790977478027,1,True
5.497545957565308,1,True
5.515611886978149,1,True
5.534465074539185,1,True
5.5521509647369385,1,True
5.569538831710815,1,True
5.588638067245483,1,True
5.614882946014404,1,True
5.615891933441162,2,True
5.615942001342773,2,True
5.638965129852295,1,True
5.639290809631348,2,True
5.65565299987793,1,True
5.6738739013671875,1,True
5.69144606590271,1,True
5.711910009384155,1,True
5.715632915496826,2,True
5.731543779373169,1,True
5.749474763870239,1,True
5.766250133514404,1,True
5.784626007080078,1,True
5.8018341064453125,1,True
5.819185972213745,1,True
5.8357789516448975,1,True
5.853170871734619,1,True
5.8702521324157715,1,True
5.88692307472229,1,True
5.905282020568848,1,True
5.921878099441528,1,True
5.938506126403809,1,True
5.956043004989624,1,True
5.973948955535889,1,True
6.024886131286621,1,True
6.029007911682129,2,True
6.029210805892944,2,True
6.046526908874512,1,True
6.065559148788452,1,True
6.090590000152588,1,True
6.0911970138549805,2,True
6.091233015060425,2,True
6.108558893203735,1,True
6.127113103866577,1,True
6.144392013549805,1,True
6.161520004272461,1,True
6.179836988449097,1,True
6.198147773742676,1,True
6.218882083892822,1,True
6.236319065093994,1,True
6.255844831466675,1,True
6.27557897567749,1,True
6.298662900924683,1,True
6.317111015319824,1,True
6.341239929199219,1,True
6.358525037765503,1,True
6.37589693069458,1,True
6.3961780071258545,1,True
6.4137489795684814,1,True
6.433773756027222,1,True
6.452439069747925,1,True
6.470108985900879,1,True
6.487096786499023,1,True
6.504100799560547,1,True
6.522162914276123,1,True
6.538648843765259,1,True
6.555634021759033,1,True
6.572981119155884,1,True
6.589818000793457,1,True
6.60721492767334,1,True
6.624493837356567,1,True
6.647686004638672,1,True
6.649069786071777,2,True
6.672780752182007,1,True
6.688679933547974,1,True
6.705722808837891,1,True
6.724416971206665,1,True
6.742594957351685,1,True
6.761277914047241,1,True
6.785005807876587,1,False
6.785900115966797,2,False
6.785935878753662,2,False
6.786334991455078,3,False
6.786370754241943,3,False
6.804013967514038,1,True
6.821400880813599,1,True
6.839331865310669,1,True
6.856823921203613,1,True
6.872792959213257,1,True
6.890152931213379,1,True
6.908460855484009,1,True
6.926085948944092,1,True
6.946337938308716,1,True
6.973873853683472,1,True
6.974194049835205,2,True
6.996930837631226,1,True
7.014045000076294,1,True
7.037811994552612,1,True
7.038103818893433,2,True
7.058530807495117,1,True
7.058804988861084,2,True
7.077054023742676,1,True
7.093794822692871,1,True
7.114418983459473,1,True
7.128485918045044,1,True
7.145745038986206,1,True
7.165492057800293,1,True
7.182486057281494,1,True
7.201871871948242,1,True
7.229811906814575,1,True
7.23575496673584,1,True
7.255567789077759,1,True
7.255896806716919,2,True
7.272747039794922,1,True
7.292108774185181,1,True
7.309062957763672,1,True
7.3296709060668945,1,True
7.331640958786011,2,True
7.348439931869507,1,True
7.364836931228638,1,True
7.38231086730957,1,True
7.399932861328125,1,True
7.402135133743286,1,True
7.421357870101929,1,True
7.43979287147522,1,True
7.457485914230347,1,True
7.4757561683654785,1,True
7.493611097335815,1,True
7.512938022613525,1,True
7.57276177406311,1,True
7.583299875259399,2,True
7.58334493637085,2,True
7.602993965148926,1,True
7.621696949005127,1,True
7.640305995941162,1,True
7.656605005264282,1,True
7.675656080245972,1,True
7.693904876708984,1,True
7.713288068771362,1,True
7.728815793991089,1,True
7.749146938323975,1,True
7.766762971878052,1,True
7.785569906234741,1,True
7.802155017852783,1,True
7.822297811508179,1,True
7.822625160217285,2,True
7.843724012374878,1,True
7.863387823104858,1,True
7.8801820278167725,1,True
7.897392988204956,1,True
7.913783073425293,1,True
7.9341020584106445,1,True
7.934759855270386,2,True
7.965412855148315,1,True
7.982661962509155,1,True
8.002326011657715,1,True
8.01994800567627,1,True
8.037599086761475,1,True
8.054162979125977,1,True
8.070915937423706,1,True
8.088669061660767,1,True
8.107038974761963,1,True
8.124170064926147,1,True
8.140585899353027,1,True
8.158866882324219,1,True
8.175950765609741,1,True
8.193863868713379,1,True
8.209925889968872,1,True
8.230282068252563,1,True
8.250233888626099,1,True
8.250900983810425,2,True
8.271399974822998,1,False
8.271960973739624,2,False
8.271996021270752,2,False
8.272271871566772,3,False
8.28861403465271,1,True
8.308403015136719,1,True
8.32463002204895,1,True
8.343490839004517,1,True
8.343970775604248,2,True
8.362791061401367,1,True
8.383250951766968,1,True
8.403907775878906,1,True
8.422513961791992,1,True
8.44004201889038,1,True
8.458913803100586,1,True
8.476261854171753,1,True
8.493937969207764,1,True
8.511966943740845,1,True
8.527679920196533,1,True
8.545849800109863,1,True
8.566359758377075,1,True
8.585821866989136,1,True
8.603295087814331,1,True
8.622473955154419,1,True
8.646358013153076,1,True
8.647061109542847,2,True
8.664287090301514,1,True
8.682899951934814,1,True
8.700552940368652,1,True
8.717553853988647,1,True
8.757209777832031,1,True
8.757575988769531,2,True
8.77587103843689,1,True
8.796128988265991,1,True
8.815767049789429,1,True
8.816033124923706,2,True
8.834017753601074,1,True
8.854586839675903,1,True
8.871876955032349,1,True
8.891016960144043,1,True
8.907547950744629,1,True
8.92943787574768,1,True
8.929862976074219,2,True
8.947780847549438,1,True
8.966119050979614,1,True
8.982563972473145,1,True
9.002203941345215,1,True
9.018505096435547,1,True
9.037040948867798,1,True
9.055904150009155,1,True
9.056189060211182,2,True
9.073041915893555,1,True
9.092345952987671,1,True
9.093163013458252,2,True
9.114145040512085,1,True
9.11459994316101,2,True
9.13187313079834,1,True
9.150562763214111,1,True
9.171026945114136,1,True
9.172578811645508,2,True
9.19019079208374,1,True
9.190474033355713,2,True
9.209613800048828,1,True
9.226363897323608,1,True
9.24419093132019,1,True
9.262028932571411,1,True
9.281185865402222,1,True
9.298866033554077,1,True
9.339049100875854,1,True
9.341279983520508,2,True
9.356880903244019,1,True
9.374727964401245,1,True
9.392199039459229,1,True
9.409974098205566,1,True
9.410295009613037,2,True
9.43174409866333,1,True
9.43215274810791,2,True
9.449134826660156,1,True
9.467950820922852,1,True
9.483783960342407,1,True
9.502281904220581,1,True
9.52152705192566,1,True
9.538925886154175,1,True
9.558387994766235,1,True
9.55863881111145,2,True
9.578252792358398,1,True
9.578994035720825,2,True
9.59635591506958,1,True
9.613867998123169,1,False
9.632515907287598,1,True
9.648616075515747,1,True
9.666610956192017,1,True
9.683634042739868,1,True
9.701205968856812,1,True
9.717907905578613,1,True
9.735504865646362,1,True
9.752376794815063,1,True
9.7704017162323,1,True
9.793429136276245,1,True
9.809170961380005,1,True
9.826188802719116,1,True
9.842442989349365,1,True
9.859901905059814,1,True
9.879880905151367,1,True
9.882004976272583,2,True
9.899312019348145,1,True
9.921319007873535,1,True
9.921628952026367,2,True
9.940396785736084,1,True
9.957458972930908,1,True
9.985764980316162,1,True
9.99289608001709,1,True
10.014506101608276,1,True
10.036940097808838,1,True
10.050333023071289,1,True
10.068341970443726,1,True
10.085777997970581,1,True
10.10371994972229,1,True
10.121403932571411,1,True
10.139667987823486,1,True
10.157445907592773,1,True
10.176161050796509,1,True
10.193281173706055,1,True
10.214602947235107,1,True
10.22777509689331,1,True
10.245926856994629,1,True
10.26425814628601,1,True
10.282151937484741,1,True
10.300220966339111,1,True
10.316995859146118,1,True
10.333776950836182,1,True
10.351776123046875,1,True
10.372054100036621,1,True
10.386543989181519,1,True
10.407099962234497,1,True
10.459928750991821,1,True
10.469696044921875,2,True
10.469974040985107,2,True
10.492290735244751,1,True
10.493168830871582,2,True
10.513068914413452,1,True
10.533260822296143,1,True
10.551788091659546,1,True
10.57349681854248,1,True
10.573821067810059,2,True
10.602535009384155,1,True
10.621490001678467,1,True
10.6217679977417,2,True
10.638958930969238,1,True
10.658945083618164,1,True
10.65921688079834,2,True
10.676285028457642,1,True
10.693066120147705,1,True
10.712358951568604,1,True
10.73207402229309,1,True
10.745914936065674,1,True
10.763873100280762,1,True
10.784883975982666,1,True
10.802794933319092,1,True
10.803419828414917,2,True
10.82634711265564,1,True
10.82881784439087,1,True
10.82922101020813,2,True
10.845855951309204,1,True
10.862872838973999,1,True
10.883543729782104,1,True
10.902670860290527,1,True
10.90379810333252,2,True
10.921794891357422,1,True
10.938055992126465,1,True
10.955599784851074,1,True
10.971779823303223,1,True
10.989696025848389,1,True
11.007306098937988,1,True
